longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,light_intensity_category,avg_d_kbps_category,avg_u_kbps_category
55.27500188,25.04583293,178,POINT (55.27500188220002 25.0458329337),3279935,1.23E+15,218672,84878,5,42,26,High,fast,moderate
55.27916855,25.04583293,179,POINT (55.27916854890002 25.0458329337),3279936,1.23E+15,191466,70009,5,18,9,High,fast,moderate
55.31666855,25.04583293,179,POINT (55.31666854920002 25.0458329337),3280060,1.23E+15,67906,41070,2,5,1,High,moderate,slow
55.32083522,25.04583293,179,POINT (55.320835215900026 25.0458329337),3280060,1.23E+15,67906,41070,2,5,1,High,moderate,slow
55.53333522,25.04583293,179,POINT (55.533335217600026 25.0458329337),3280296,1.23E+15,301714,220148,5,5,2,High,fast,fast
55.53750188,25.04583293,179,POINT (55.53750188430002 25.0458329337),3280297,1.23E+15,92150,99549,5,1,1,High,moderate,moderate
55.57083522,25.04583293,180,POINT (55.570835217900026 25.0458329337),3280509,1.23E+15,24773,14798,6,4,1,High,slow,slow
55.69583522,25.04583293,176,POINT (55.69583521890002 25.0458329337),3280538,1.23E+15,289766,106795,4,1,1,High,fast,moderate
55.70000189,25.04583293,175,POINT (55.70000188560002 25.0458329337),3280538,1.23E+15,289766,106795,4,1,1,High,fast,moderate
56.32500189,25.04583293,169,POINT (56.32500189060002 25.0458329337),3286318,1.23E+15,41161,33018,23,4,1,High,slow,slow
56.32916856,25.04583293,169,POINT (56.32916855730002 25.0458329337),3286321,1.23E+15,272110,45650,18,1,1,High,fast,slow
56.34583522,25.04583293,166,POINT (56.34583522410002 25.0458329337),3286356,1.23E+15,288249,201560,5,16,9,High,fast,fast
56.35000189,25.04583293,166,POINT (56.35000189080002 25.0458329337),3286359,1.23E+15,239490,119617,4,37,9,High,fast,moderate
56.35416856,25.04583293,168,POINT (56.35416855750002 25.0458329337),3286359,1.23E+15,239490,119617,4,37,9,High,fast,moderate
56.35833522,25.04583293,168,POINT (56.35833522420002 25.0458329337),3286360,1.23E+15,232792,136803,5,33,15,High,fast,moderate
56.36250189,25.04583293,166,POINT (56.36250189090002 25.0458329337),3286364,1.23E+15,282741,158304,5,10,4,High,fast,fast
55.05833521,25.04166627,130,POINT (55.05833521380002 25.041666267),3278943,1.23E+15,16838,15544,6,2,1,Moderate,slow,slow
55.06250188,25.04166627,0,POINT (55.06250188050002 25.041666267),3278943,1.23E+15,16838,15544,6,2,1,Low,slow,slow
55.10000188,25.04166627,169,POINT (55.10000188080002 25.041666267),3278944,1.23E+15,45970,48941,3,1,1,High,slow,slow
55.10416855,25.04166627,167,POINT (55.10416854750002 25.041666267),3278945,1.23E+15,61981,10026,6,2,2,High,moderate,slow
55.11666855,25.04166627,169,POINT (55.11666854760002 25.041666267),3279066,1.23E+15,45825,20407,6,89,48,High,slow,slow
55.12083521,25.04166627,168,POINT (55.12083521430002 25.041666267),3279068,1.23E+15,171884,104405,7,522,86,High,fast,moderate
55.12500188,25.04166627,167,POINT (55.12500188100002 25.041666267),3279069,1.23E+15,252874,146621,4,300,96,High,fast,moderate
55.12916855,25.04166627,167,POINT (55.129168547700026 25.041666267),3279069,1.23E+15,252874,146621,4,300,96,High,fast,moderate
55.13333521,25.04166627,169,POINT (55.13333521440002 25.041666267),3279078,1.23E+15,183321,112749,5,369,105,High,fast,moderate
55.13750188,25.04166627,170,POINT (55.13750188110002 25.041666267),3279079,1.23E+15,188753,67135,5,237,79,High,fast,moderate
55.14166855,25.04166627,172,POINT (55.14166854780002 25.041666267),3279082,1.23E+15,190783,61237,5,270,36,High,fast,moderate
55.14583521,25.04166627,170,POINT (55.145835214500025 25.041666267),3279082,1.23E+15,190783,61237,5,270,36,High,fast,moderate
55.15000188,25.04166627,172,POINT (55.150001881200026 25.041666267),3279083,1.23E+15,188816,52695,5,7,6,High,fast,moderate
55.15416855,25.04166627,174,POINT (55.15416854790002 25.041666267),3279112,1.23E+15,212257,97036,7,58,21,High,fast,moderate
55.15833521,25.04166627,172,POINT (55.15833521460002 25.041666267),3279113,1.23E+15,251646,126002,6,56,29,High,fast,moderate
55.16250188,25.04166627,174,POINT (55.16250188130002 25.041666267),3279116,1.23E+15,258142,126868,6,84,32,High,fast,moderate
55.16666855,25.04166627,174,POINT (55.166668548000025 25.041666267),3279116,1.23E+15,258142,126868,6,84,32,High,fast,moderate
55.17083521,25.04166627,173,POINT (55.17083521470002 25.041666267),3279117,1.23E+15,212476,111822,5,174,43,High,fast,moderate
55.17500188,25.04166627,173,POINT (55.17500188140002 25.041666267),3279128,1.23E+15,277600,144821,6,36,11,High,fast,moderate
55.17916855,25.04166627,172,POINT (55.17916854810002 25.041666267),3279129,1.23E+15,194209,103528,7,72,20,High,fast,moderate
55.18333521,25.04166627,172,POINT (55.18333521480002 25.041666267),3279129,1.23E+15,194209,103528,7,72,20,High,fast,moderate
55.18750188,25.04166627,173,POINT (55.187501881500026 25.041666267),3279132,1.23E+15,184640,73210,6,109,40,High,fast,moderate
55.19166855,25.04166627,173,POINT (55.19166854820002 25.041666267),3279133,1.23E+15,223726,87916,6,72,26,High,fast,moderate
55.19583521,25.04166627,173,POINT (55.19583521490002 25.041666267),3279937,1.23E+15,220635,69636,6,12,7,High,fast,moderate
55.20000188,25.04166627,173,POINT (55.20000188160002 25.041666267),3279937,1.23E+15,220635,69636,6,12,7,High,fast,moderate
55.20416855,25.04166627,174,POINT (55.204168548300025 25.041666267),3279938,1.23E+15,176895,70862,6,78,28,High,fast,moderate
55.20833522,25.04166627,176,POINT (55.20833521500002 25.041666267),3279941,1.23E+15,242283,109090,6,62,30,High,fast,moderate
55.21250188,25.04166627,174,POINT (55.21250188170002 25.041666267),3279942,1.23E+15,182293,75540,6,236,90,High,fast,moderate
55.21666855,25.04166627,174,POINT (55.21666854840002 25.041666267),3279942,1.23E+15,182293,75540,6,236,90,High,fast,moderate
55.22083522,25.04166627,175,POINT (55.22083521510002 25.041666267),3279953,1.23E+15,179803,61021,7,150,74,High,fast,moderate
55.22500188,25.04166627,176,POINT (55.225001881800026 25.041666267),3279954,1.23E+15,219321,67638,10,41,20,High,fast,moderate
55.22916855,25.04166627,176,POINT (55.22916854850002 25.041666267),3279957,1.23E+15,214550,96755,6,63,30,High,fast,moderate
55.23333522,25.04166627,176,POINT (55.23333521520002 25.041666267),3279957,1.23E+15,214550,96755,6,63,30,High,fast,moderate
55.23750188,25.04166627,177,POINT (55.23750188190002 25.041666267),3279958,1.23E+15,255779,113254,5,81,33,High,fast,moderate
55.24166855,25.04166627,177,POINT (55.241668548600025 25.041666267),3279980,1.23E+15,243170,109435,5,673,75,High,fast,moderate
55.24583522,25.04166627,177,POINT (55.24583521530002 25.041666267),3279981,1.23E+15,225183,93308,5,188,79,High,fast,moderate
55.25000188,25.04166627,178,POINT (55.25000188200002 25.041666267),3279981,1.23E+15,225183,93308,5,188,79,High,fast,moderate
55.25416855,25.04166627,178,POINT (55.25416854870002 25.041666267),3279984,1.23E+15,119723,43605,8,67,42,High,moderate,slow
55.25833522,25.04166627,178,POINT (55.25833521540002 25.041666267),3279985,1.23E+15,221939,123411,5,120,40,High,fast,moderate
55.26250188,25.04166627,177,POINT (55.262501882100025 25.041666267),3279995,1.23E+15,226548,102806,5,49,27,High,fast,moderate
55.26666855,25.04166627,178,POINT (55.26666854880002 25.041666267),3279995,1.23E+15,226548,102806,5,49,27,High,fast,moderate
55.27083522,25.04166627,177,POINT (55.27083521550002 25.041666267),3279996,1.23E+15,198786,71846,5,58,22,High,fast,moderate
55.27500188,25.04166627,177,POINT (55.27500188220002 25.041666267),3279999,1.23E+15,374287,193342,5,52,15,High,fast,fast
55.29166855,25.04166627,178,POINT (55.29166854900002 25.041666267),3280084,1.23E+15,310978,65409,4,1,1,High,fast,moderate
55.42083522,25.04166627,180,POINT (55.42083521670002 25.041666267),3280292,1.23E+15,187464,26536,6,72,14,High,fast,slow
55.42500188,25.04166627,180,POINT (55.42500188340002 25.041666267),3280292,1.23E+15,187464,26536,6,72,14,High,fast,slow
55.62500189,25.04166627,178,POINT (55.625001885000025 25.041666267),3280530,1.23E+15,9141,1606,36,4,1,High,slow,slow
55.62916855,25.04166627,178,POINT (55.62916855170002 25.041666267),3280530,1.23E+15,9141,1606,36,4,1,High,slow,slow
55.79583522,25.04166627,172,POINT (55.79583521970002 25.041666267),3280564,1.23E+15,438340,237528,6,2,1,High,fast,fast
56.31250189,25.04166627,167,POINT (56.31250189050002 25.041666267),3286322,1.23E+15,221545,153018,4,2,2,High,fast,fast
56.31666856,25.04166627,167,POINT (56.316668557200025 25.041666267),3286324,1.23E+15,268050,302065,4,6,1,High,fast,fast
56.32083522,25.04166627,167,POINT (56.32083522390002 25.041666267),3286324,1.23E+15,268050,302065,4,6,1,High,fast,fast
56.34166856,25.04166627,166,POINT (56.34166855740002 25.041666267),3286365,1.23E+15,284397,126314,10,3,3,High,fast,moderate
56.34583522,25.04166627,165,POINT (56.34583522410002 25.041666267),3286366,1.23E+15,106213,81314,5,19,9,High,moderate,moderate
56.35000189,25.04166627,166,POINT (56.35000189080002 25.041666267),3286369,1.23E+15,243431,161687,5,116,27,High,fast,fast
56.35416856,25.04166627,167,POINT (56.35416855750002 25.041666267),3286369,1.23E+15,243431,161687,5,116,27,High,fast,fast
56.35833522,25.04166627,168,POINT (56.35833522420002 25.041666267),3286370,1.23E+15,203565,160918,4,77,25,High,fast,fast
56.36250189,25.04166627,167,POINT (56.36250189090002 25.041666267),3286381,1.23E+15,227554,136058,3,3,2,High,fast,moderate
56.37916856,25.04166627,0,POINT (56.37916855770003 25.041666267),3286383,1.23E+15,100521,106037,3,1,1,Low,moderate,moderate
51.62083519,25.0374996,0,POINT (51.62083518630002 25.0374996003),3274407,1.23E+15,339,303,22,1,1,Low,slow,slow
51.63750185,25.0374996,0,POINT (51.63750185310002 25.0374996003),3274408,1.23E+15,30945,26658,24,2,1,Low,slow,slow
55.10000188,25.0374996,168,POINT (55.10000188080002 25.0374996003),3278946,1.23E+15,34450,48586,3,2,2,High,slow,slow
55.11666855,25.0374996,169,POINT (55.11666854760002 25.0374996003),3279067,1.23E+15,193954,80770,8,32,15,High,fast,moderate
55.12083521,25.0374996,170,POINT (55.12083521430002 25.0374996003),3279070,1.23E+15,209162,102187,4,109,36,High,fast,moderate
55.12500188,25.0374996,170,POINT (55.12500188100002 25.0374996003),3279071,1.23E+15,217192,124799,4,156,52,High,fast,moderate
55.12916855,25.0374996,171,POINT (55.129168547700026 25.0374996003),3279071,1.23E+15,217192,124799,4,156,52,High,fast,moderate
55.13333521,25.0374996,171,POINT (55.13333521440002 25.0374996003),3279080,1.23E+15,240190,112762,4,150,44,High,fast,moderate
55.13750188,25.0374996,171,POINT (55.13750188110002 25.0374996003),3279081,1.23E+15,233062,103800,6,94,26,High,fast,moderate
55.14166855,25.0374996,172,POINT (55.14166854780002 25.0374996003),3279084,1.23E+15,226540,82778,5,130,41,High,fast,moderate
55.14583521,25.0374996,173,POINT (55.145835214500025 25.0374996003),3279084,1.23E+15,226540,82778,5,130,41,High,fast,moderate
55.15000188,25.0374996,173,POINT (55.150001881200026 25.0374996003),3279085,1.23E+15,176729,73345,5,240,60,High,fast,moderate
55.15416855,25.0374996,175,POINT (55.15416854790002 25.0374996003),3279114,1.23E+15,237019,123533,6,6,4,High,fast,moderate
55.15833521,25.0374996,174,POINT (55.15833521460002 25.0374996003),3279115,1.23E+15,276276,127119,6,52,26,High,fast,moderate
55.16250188,25.0374996,174,POINT (55.16250188130002 25.0374996003),3279118,1.23E+15,271469,107942,8,145,39,High,fast,moderate
55.16666855,25.0374996,174,POINT (55.166668548000025 25.0374996003),3279118,1.23E+15,271469,107942,8,145,39,High,fast,moderate
55.17083521,25.0374996,174,POINT (55.17083521470002 25.0374996003),3279119,1.23E+15,230135,106986,7,76,26,High,fast,moderate
55.17500188,25.0374996,173,POINT (55.17500188140002 25.0374996003),3279130,1.23E+15,219313,91745,6,64,29,High,fast,moderate
55.17916855,25.0374996,173,POINT (55.17916854810002 25.0374996003),3279131,1.23E+15,186914,89037,5,54,30,High,fast,moderate
55.18333521,25.0374996,173,POINT (55.18333521480002 25.0374996003),3279131,1.23E+15,186914,89037,5,54,30,High,fast,moderate
55.18750188,25.0374996,172,POINT (55.187501881500026 25.0374996003),3279134,1.23E+15,40720,8140,4,10,9,High,slow,slow
55.19166855,25.0374996,173,POINT (55.19166854820002 25.0374996003),3279135,1.23E+15,152874,58677,5,66,42,High,fast,moderate
55.19583521,25.0374996,174,POINT (55.19583521490002 25.0374996003),3279939,1.23E+15,102530,37777,5,40,34,High,moderate,slow
55.20000188,25.0374996,174,POINT (55.20000188160002 25.0374996003),3279939,1.23E+15,102530,37777,5,40,34,High,moderate,slow
55.20416855,25.0374996,174,POINT (55.204168548300025 25.0374996003),3279940,1.23E+15,234207,85479,6,242,120,High,fast,moderate
55.20833522,25.0374996,174,POINT (55.20833521500002 25.0374996003),3279943,1.23E+15,232263,134813,5,79,40,High,fast,moderate
55.21250188,25.0374996,173,POINT (55.21250188170002 25.0374996003),3279944,1.23E+15,213375,114049,5,80,35,High,fast,moderate
55.21666855,25.0374996,174,POINT (55.21666854840002 25.0374996003),3279944,1.23E+15,213375,114049,5,80,35,High,fast,moderate
55.22083522,25.0374996,175,POINT (55.22083521510002 25.0374996003),3279955,1.23E+15,211392,73775,7,372,126,High,fast,moderate
55.22500188,25.0374996,176,POINT (55.225001881800026 25.0374996003),3279956,1.23E+15,170033,52309,5,28,16,High,fast,moderate
55.22916855,25.0374996,176,POINT (55.22916854850002 25.0374996003),3279959,1.23E+15,250215,117738,4,51,17,High,fast,moderate
55.23333522,25.0374996,176,POINT (55.23333521520002 25.0374996003),3279959,1.23E+15,250215,117738,4,51,17,High,fast,moderate
55.23750188,25.0374996,177,POINT (55.23750188190002 25.0374996003),3279960,1.23E+15,220256,95035,7,100,20,High,fast,moderate
55.24166855,25.0374996,176,POINT (55.241668548600025 25.0374996003),3279982,1.23E+15,190115,73048,6,26,10,High,fast,moderate
55.24583522,25.0374996,176,POINT (55.24583521530002 25.0374996003),3279983,1.23E+15,238507,88908,5,22,14,High,fast,moderate
55.25000188,25.0374996,178,POINT (55.25000188200002 25.0374996003),3279983,1.23E+15,238507,88908,5,22,14,High,fast,moderate
55.25416855,25.0374996,178,POINT (55.25416854870002 25.0374996003),3279986,1.23E+15,271822,131889,5,7,6,High,fast,moderate
55.25833522,25.0374996,178,POINT (55.25833521540002 25.0374996003),3279987,1.23E+15,214581,81730,5,59,19,High,fast,moderate
55.26250188,25.0374996,178,POINT (55.262501882100025 25.0374996003),3279997,1.23E+15,165050,92809,5,55,24,High,fast,moderate
55.26666855,25.0374996,177,POINT (55.26666854880002 25.0374996003),3279997,1.23E+15,165050,92809,5,55,24,High,fast,moderate
55.27083522,25.0374996,177,POINT (55.27083521550002 25.0374996003),3279998,1.23E+15,189886,101395,5,116,35,High,fast,moderate
55.27500188,25.0374996,176,POINT (55.27500188220002 25.0374996003),3280000,1.23E+15,270659,157986,4,111,32,High,fast,fast
55.28333522,25.0374996,176,POINT (55.283335215600026 25.0374996003),3280085,1.23E+15,264835,154093,5,93,30,High,fast,fast
55.28750188,25.0374996,178,POINT (55.28750188230002 25.0374996003),3280085,1.23E+15,264835,154093,5,93,30,High,fast,fast
55.29166855,25.0374996,178,POINT (55.29166854900002 25.0374996003),3280086,1.23E+15,350795,167901,6,61,26,High,fast,fast
55.41666855,25.0374996,180,POINT (55.416668550000026 25.0374996003),3280293,1.23E+15,12037,1457,18,1,1,High,slow,slow
55.57500188,25.0374996,180,POINT (55.57500188460002 25.0374996003),3280523,1.23E+15,13674,2877,17,1,1,High,slow,slow
55.57916855,25.0374996,179,POINT (55.57916855130002 25.0374996003),3280523,1.23E+15,13674,2877,17,1,1,High,slow,slow
55.60000188,25.0374996,180,POINT (55.60000188480002 25.0374996003),3280526,1.23E+15,137130,124239,7,1,1,High,moderate,moderate
56.15416856,25.0374996,169,POINT (56.15416855590002 25.0374996003),3280685,1.23E+15,363851,325012,4,6,1,High,fast,fast
56.34166856,25.0374996,167,POINT (56.34166855740002 25.0374996003),3286367,1.23E+15,20314,18358,3,1,1,High,slow,slow
56.34583522,25.0374996,166,POINT (56.34583522410002 25.0374996003),3286368,1.23E+15,220826,192958,4,5,4,High,fast,fast
56.35000189,25.0374996,166,POINT (56.35000189080002 25.0374996003),3286371,1.23E+15,185172,146381,5,73,11,High,fast,moderate
56.35416856,25.0374996,165,POINT (56.35416855750002 25.0374996003),3286371,1.23E+15,185172,146381,5,73,11,High,fast,moderate
56.35833522,25.0374996,165,POINT (56.35833522420002 25.0374996003),3286372,1.23E+15,190060,110759,5,43,18,High,fast,moderate
56.36250189,25.0374996,166,POINT (56.36250189090002 25.0374996003),3286382,1.23E+15,155386,87638,3,24,10,High,fast,moderate
55.08750188,25.03333293,0,POINT (55.087501880700025 25.0333329336),3278947,1.23E+15,23162,60796,3,2,2,Low,slow,moderate
55.09166855,25.03333293,162,POINT (55.091668547400026 25.0333329336),3278948,1.23E+15,183548,55811,4,3,2,High,fast,moderate
55.09583521,25.03333293,160,POINT (55.09583521410002 25.0333329336),3278948,1.23E+15,183548,55811,4,3,2,High,fast,moderate
55.10833521,25.03333293,169,POINT (55.108335214200025 25.0333329336),3279072,1.23E+15,239758,54930,4,2,1,High,fast,moderate
55.11250188,25.03333293,169,POINT (55.11250188090002 25.0333329336),3279072,1.23E+15,239758,54930,4,2,1,High,fast,moderate
55.11666855,25.03333293,171,POINT (55.11666854760002 25.0333329336),3279073,1.23E+15,109686,54798,5,37,14,High,moderate,moderate
55.12500188,25.03333293,174,POINT (55.12500188100002 25.0333329336),3279076,1.23E+15,317104,150151,7,24,2,High,fast,fast
55.12916855,25.03333293,173,POINT (55.129168547700026 25.0333329336),3279076,1.23E+15,317104,150151,7,24,2,High,fast,fast
55.13333521,25.03333293,173,POINT (55.13333521440002 25.0333329336),3279086,1.23E+15,268750,151750,8,46,15,High,fast,fast
55.13750188,25.03333293,171,POINT (55.13750188110002 25.0333329336),3279087,1.23E+15,222042,106898,8,21,13,High,fast,moderate
55.14166855,25.03333293,172,POINT (55.14166854780002 25.0333329336),3279090,1.23E+15,206982,62277,6,61,40,High,fast,moderate
55.14583521,25.03333293,173,POINT (55.145835214500025 25.0333329336),3279090,1.23E+15,206982,62277,6,61,40,High,fast,moderate
55.15000188,25.03333293,174,POINT (55.150001881200026 25.0333329336),3279091,1.23E+15,214348,81572,5,354,116,High,fast,moderate
55.15416855,25.03333293,175,POINT (55.15416854790002 25.0333329336),3279120,1.23E+15,161853,50584,6,126,63,High,fast,moderate
55.15833521,25.03333293,176,POINT (55.15833521460002 25.0333329336),3279121,1.23E+15,20690,7592,6,2,2,High,slow,slow
55.16250188,25.03333293,178,POINT (55.16250188130002 25.0333329336),3279124,1.23E+15,275462,131595,7,93,13,High,fast,moderate
55.16666855,25.03333293,178,POINT (55.166668548000025 25.0333329336),3279124,1.23E+15,275462,131595,7,93,13,High,fast,moderate
55.17083521,25.03333293,175,POINT (55.17083521470002 25.0333329336),3279125,1.23E+15,84903,70674,7,13,4,High,moderate,moderate
55.17500188,25.03333293,175,POINT (55.17500188140002 25.0333329336),3279136,1.23E+15,194258,118529,5,51,17,High,fast,moderate
55.17916855,25.03333293,173,POINT (55.17916854810002 25.0333329336),3279137,1.23E+15,204417,65039,15,15,6,High,fast,moderate
55.18333521,25.03333293,174,POINT (55.18333521480002 25.0333329336),3279137,1.23E+15,204417,65039,15,15,6,High,fast,moderate
55.19166855,25.03333293,174,POINT (55.19166854820002 25.0333329336),3279140,1.23E+15,200810,78241,5,29,24,High,fast,moderate
55.19583521,25.03333293,173,POINT (55.19583521490002 25.0333329336),3279945,1.23E+15,262120,48460,6,4,4,High,fast,slow
55.20000188,25.03333293,173,POINT (55.20000188160002 25.0333329336),3279945,1.23E+15,262120,48460,6,4,4,High,fast,slow
55.20416855,25.03333293,174,POINT (55.204168548300025 25.0333329336),3279946,1.23E+15,109926,34863,6,275,100,High,moderate,slow
55.20833522,25.03333293,173,POINT (55.20833521500002 25.0333329336),3279949,1.23E+15,259953,94044,5,21,15,High,fast,moderate
55.21250188,25.03333293,172,POINT (55.21250188170002 25.0333329336),3279950,1.23E+15,140955,72326,5,26,15,High,moderate,moderate
55.21666855,25.03333293,173,POINT (55.21666854840002 25.0333329336),3279950,1.23E+15,140955,72326,5,26,15,High,moderate,moderate
55.22083522,25.03333293,173,POINT (55.22083521510002 25.0333329336),3279961,1.23E+15,134827,69440,5,123,51,High,moderate,moderate
55.22500188,25.03333293,175,POINT (55.225001881800026 25.0333329336),3279962,1.23E+15,165807,53879,7,65,37,High,fast,moderate
55.23750188,25.03333293,176,POINT (55.23750188190002 25.0333329336),3279964,1.23E+15,325563,34221,9,2,2,High,fast,slow
55.24583522,25.03333293,177,POINT (55.24583521530002 25.0333329336),3279988,1.23E+15,299946,71025,4,8,3,High,fast,moderate
55.25000188,25.03333293,178,POINT (55.25000188200002 25.0333329336),3279988,1.23E+15,299946,71025,4,8,3,High,fast,moderate
55.25416855,25.03333293,178,POINT (55.25416854870002 25.0333329336),3279991,1.23E+15,230928,144966,6,9,5,High,fast,moderate
55.25833522,25.03333293,178,POINT (55.25833521540002 25.0333329336),3279992,1.23E+15,215424,137876,9,339,32,High,fast,moderate
55.26250188,25.03333293,179,POINT (55.262501882100025 25.0333329336),3280001,1.23E+15,261910,157268,8,187,37,High,fast,fast
55.26666855,25.03333293,177,POINT (55.26666854880002 25.0333329336),3280001,1.23E+15,261910,157268,8,187,37,High,fast,fast
55.27083522,25.03333293,177,POINT (55.27083521550002 25.0333329336),3280002,1.23E+15,259412,129563,5,98,36,High,fast,moderate
55.27500188,25.03333293,177,POINT (55.27500188220002 25.0333329336),3280005,1.23E+15,243271,117326,5,226,55,High,fast,moderate
55.27916855,25.03333293,177,POINT (55.27916854890002 25.0333329336),3280006,1.23E+15,203172,116074,8,57,23,High,fast,moderate
55.28333522,25.03333293,177,POINT (55.283335215600026 25.0333329336),3280087,1.23E+15,335800,165593,6,221,71,High,fast,fast
55.28750188,25.03333293,177,POINT (55.28750188230002 25.0333329336),3280087,1.23E+15,335800,165593,6,221,71,High,fast,fast
55.29166855,25.03333293,177,POINT (55.29166854900002 25.0333329336),3280088,1.23E+15,267131,141636,7,10,4,High,fast,moderate
55.42083522,25.03333293,180,POINT (55.42083521670002 25.0333329336),3280294,1.23E+15,295001,144219,5,5,3,High,fast,moderate
55.42500188,25.03333293,180,POINT (55.42500188340002 25.0333329336),3280294,1.23E+15,295001,144219,5,5,3,High,fast,moderate
55.58750188,25.03333293,179,POINT (55.587501884700025 25.0333329336),3280524,1.23E+15,173114,148253,3,4,1,High,fast,moderate
55.59166855,25.03333293,179,POINT (55.59166855140002 25.0333329336),3280527,1.23E+15,50666,74942,5,5,1,High,moderate,moderate
55.59583522,25.03333293,179,POINT (55.59583521810002 25.0333329336),3280527,1.23E+15,50666,74942,5,5,1,High,moderate,moderate
55.60000188,25.03333293,179,POINT (55.60000188480002 25.0333329336),3280528,1.23E+15,181797,148874,4,87,3,High,fast,moderate
55.62500189,25.03333293,180,POINT (55.625001885000025 25.0333329336),3280531,1.23E+15,8937,930,24,1,1,High,slow,slow
55.62916855,25.03333293,178,POINT (55.62916855170002 25.0333329336),3280531,1.23E+15,8937,930,24,1,1,High,slow,slow
55.83333522,25.03333293,173,POINT (55.83333522000002 25.0333329336),3280568,1.23E+15,27807,48733,10,1,1,High,slow,slow
55.83750189,25.03333293,173,POINT (55.837501886700025 25.0333329336),3280568,1.23E+15,27807,48733,10,1,1,High,slow,slow
56.31250189,25.03333293,168,POINT (56.31250189050002 25.0333329336),3286323,1.23E+15,18393,14587,8,1,1,High,slow,slow
56.34166856,25.03333293,168,POINT (56.34166855740002 25.0333329336),3286373,1.23E+15,99478,75141,3,1,1,High,moderate,moderate
56.34583522,25.03333293,166,POINT (56.34583522410002 25.0333329336),3286374,1.23E+15,253442,199743,3,4,2,High,fast,fast
56.35000189,25.03333293,167,POINT (56.35000189080002 25.0333329336),3286377,1.23E+15,291869,148076,3,29,8,High,fast,moderate
56.35416856,25.03333293,165,POINT (56.35416855750002 25.0333329336),3286377,1.23E+15,291869,148076,3,29,8,High,fast,moderate
56.35833522,25.03333293,167,POINT (56.35833522420002 25.0333329336),3286378,1.23E+15,188906,126568,4,23,12,High,fast,moderate
56.36250189,25.03333293,166,POINT (56.36250189090002 25.0333329336),3286384,1.23E+15,344651,198607,4,13,9,High,fast,fast
55.08750188,25.02916627,161,POINT (55.087501880700025 25.029166266900003),3278949,1.23E+15,63870,58767,4,2,2,High,moderate,moderate
55.10000188,25.02916627,169,POINT (55.10000188080002 25.029166266900003),3278950,1.23E+15,21930,30457,4,2,2,High,slow,slow
55.10416855,25.02916627,168,POINT (55.10416854750002 25.029166266900003),3278951,1.23E+15,194564,196530,7,12,12,High,fast,fast
55.10833521,25.02916627,170,POINT (55.108335214200025 25.029166266900003),3279074,1.23E+15,111041,89600,7,13,13,High,moderate,moderate
55.11250188,25.02916627,170,POINT (55.11250188090002 25.029166266900003),3279074,1.23E+15,111041,89600,7,13,13,High,moderate,moderate
55.11666855,25.02916627,173,POINT (55.11666854760002 25.029166266900003),3279075,1.23E+15,167798,79524,7,54,24,High,fast,moderate
55.12500188,25.02916627,173,POINT (55.12500188100002 25.029166266900003),3279077,1.23E+15,19385,16811,2,2,1,High,slow,slow
55.12916855,25.02916627,172,POINT (55.129168547700026 25.029166266900003),3279077,1.23E+15,19385,16811,2,2,1,High,slow,slow
55.13333521,25.02916627,172,POINT (55.13333521440002 25.029166266900003),3279088,1.23E+15,273087,163643,6,8,2,High,fast,fast
55.13750188,25.02916627,171,POINT (55.13750188110002 25.029166266900003),3279089,1.23E+15,154895,97129,6,90,22,High,fast,moderate
55.14166855,25.02916627,173,POINT (55.14166854780002 25.029166266900003),3279092,1.23E+15,177215,97312,5,19,13,High,fast,moderate
55.14583521,25.02916627,175,POINT (55.145835214500025 25.029166266900003),3279092,1.23E+15,177215,97312,5,19,13,High,fast,moderate
55.15000188,25.02916627,176,POINT (55.150001881200026 25.029166266900003),3279093,1.23E+15,217521,106571,6,278,50,High,fast,moderate
55.15416855,25.02916627,174,POINT (55.15416854790002 25.029166266900003),3279122,1.23E+15,216227,83505,6,265,69,High,fast,moderate
55.15833521,25.02916627,175,POINT (55.15833521460002 25.029166266900003),3279123,1.23E+15,197447,53407,6,84,39,High,fast,moderate
55.16250188,25.02916627,178,POINT (55.16250188130002 25.029166266900003),3279126,1.23E+15,44858,19945,7,2,2,High,slow,slow
55.16666855,25.02916627,178,POINT (55.166668548000025 25.029166266900003),3279126,1.23E+15,44858,19945,7,2,2,High,slow,slow
55.17083521,25.02916627,176,POINT (55.17083521470002 25.029166266900003),3279127,1.23E+15,136884,77112,7,28,2,High,moderate,moderate
55.17500188,25.02916627,175,POINT (55.17500188140002 25.029166266900003),3279138,1.23E+15,34969,21209,9,1,1,High,slow,slow
55.17916855,25.02916627,175,POINT (55.17916854810002 25.029166266900003),3279139,1.23E+15,184664,72885,5,67,35,High,fast,moderate
55.18333521,25.02916627,175,POINT (55.18333521480002 25.029166266900003),3279139,1.23E+15,184664,72885,5,67,35,High,fast,moderate
55.18750188,25.02916627,176,POINT (55.187501881500026 25.029166266900003),3279141,1.23E+15,113583,37536,7,32,14,High,moderate,slow
55.19166855,25.02916627,175,POINT (55.19166854820002 25.029166266900003),3279142,1.23E+15,178681,72795,6,49,12,High,fast,moderate
55.19583521,25.02916627,174,POINT (55.19583521490002 25.029166266900003),3279947,1.23E+15,179555,70695,5,38,9,High,fast,moderate
